taxonomy_level,era,speech_type,source,target,shared_paragraphs,shared_speeches,jaccard,lift,source_marginal_rate,target_marginal_rate
level2,all,all,Cold War & Great-Power Rivalry,"Personal Narrative, Storytelling & Boasting",1,1,0.0003436426116838488,0.02679699403837335,0.06434072152143311,0.016009274338237324
level2,all,all,Cold War & Great-Power Rivalry,Presidential Humility & Reflection on Office,2,2,0.000667779632721202,0.04667344306983946,0.06434072152143311,0.01838306329183803
level2,all,all,Cold War & Great-Power Rivalry,"Prosperity, Jobs & the Middle Class",49,35,0.013377013377013377,0.5514631213400222,0.06434072152143311,0.038118634243285765
level2,all,all,Cold War & Great-Power Rivalry,"Providence, Faith & American Ideals",132,87,0.024868123587038434,0.6598835199671481,0.06434072152143311,0.08581523089237904
level2,all,all,Cold War & Great-Power Rivalry,"Public Debt, Revenue & Treasury Finance",1,1,0.00026946914578280785,0.011254349415102493,0.06434072152143311,0.038118634243285765
level2,all,all,Cold War & Great-Power Rivalry,"Slavery, Emancipation & Sectionalism",2,2,0.0006259780907668231,0.035894356910523194,0.06434072152143311,0.023903502718816416
level2,all,all,Cold War & Great-Power Rivalry,Space Exploration,48,30,0.019154030327214685,3.3454184485574614,0.06434072152143311,0.006155289961080902
level2,all,all,Cold War & Great-Power Rivalry,"Tariffs, Reciprocity & Navigation Laws",51,38,0.012633143423334159,0.4511411972994215,0.06434072152143311,0.04849706036600514
level2,all,all,Cold War & Great-Power Rivalry,"Taxes, Budget Deficits & Federal Spending",7,7,0.0017399950285856326,0.06403519470029181,0.06434072152143311,0.0468961329321814
level2,all,all,Cold War & Great-Power Rivalry,"Territorial Organization, Statehood & Insular Governance",3,3,0.000974342318934719,0.06208624450967993,0.06434072152143311,0.020729250048303845
level2,all,all,Cold War & Great-Power Rivalry,"Treaties, Diplomacy & International Arbitration",243,128,0.04318464545939222,1.067185176538101,0.06434072152143311,0.09768417566038257
level2,all,all,Cold War & Great-Power Rivalry,"Trusts, Corporations & Antitrust",1,1,0.00034518467380048324,0.02741138719974699,0.06434072152143311,0.015650445775483728
level2,all,all,Cold War & Great-Power Rivalry,Vietnam War,164,73,0.048693586698337295,2.122339777627038,0.06434072152143311,0.03315023875900522
level2,all,all,Cold War & Great-Power Rivalry,"Welfare, Poverty & Economic Opportunity",6,5,0.0018253726802555522,0.09693715099120503,0.06434072152143311,0.026553313643766042
level2,all,all,Cold War & Great-Power Rivalry,"World Order, Foreign Aid & Democracy Promotion",269,149,0.07486779849707766,2.7308079750927563,0.06434072152143311,0.042258963813519554
level2,all,all,Cold War & Great-Power Rivalry,World War I Mobilization & War Aims,4,3,0.0015661707126076742,0.27387236197808884,0.06434072152143311,0.00626569874962047
level2,all,all,Cold War & Great-Power Rivalry,World War II Military Operations,32,29,0.01094765651727677,0.7970387970387971,0.06434072152143311,0.017223771012172567
level2,all,all,"Commemoration, Eulogy & National Mourning",Constitutional Union & Federalism,15,9,0.007618080243778568,0.6238004609903026,0.018107041320489112,0.036655717795136496
level2,all,all,"Commemoration, Eulogy & National Mourning","Crime, Insurrection & Federal Law Enforcement",7,7,0.003386550556361877,0.2726304224431525,0.018107041320489112,0.03913991553727677
level2,all,all,"Commemoration, Eulogy & National Mourning",Early Naval Wars: Barbary & the War of 1812,1,1,0.001226993865030675,0.34516958841463413,0.018107041320489112,0.00441635154158271
level2,all,all,"Commemoration, Eulogy & National Mourning",Elections & Voting Integrity,2,1,0.0016366612111292963,0.19446173995190652,0.018107041320489112,0.01567804797261862
level2,all,all,"Commemoration, Eulogy & National Mourning","Executive Departments, Postal & Administrative Housekeeping",5,3,0.0024449877750611247,0.19808871645029216,0.018107041320489112,0.038477462806039364
level2,all,all,"Commemoration, Eulogy & National Mourning","Executive Power, Vetoes & the Courts",1,1,0.00043554006968641115,0.03365456072293812,0.018107041320489112,0.04529520549835767
level2,all,all,"Commemoration, Eulogy & National Mourning",Great Depression Recovery,1,1,0.0009372071227741331,0.13404644210277053,0.018107041320489112,0.011372105219575478
level2,all,all,"Commemoration, Eulogy & National Mourning","Health Care, Medicare & Social Security",1,1,0.0005405405405405405,0.04621517501785896,0.018107041320489112,0.032984625576195865
level2,all,all,"Commemoration, Eulogy & National Mourning",Immigration & Border Security,2,2,0.0014936519790888724,0.16124710699661743,0.018107041320489112,0.018907505037400976
level2,all,all,"Commemoration, Eulogy & National Mourning","Indian Affairs, Removal & Allotment",1,1,0.0007451564828614009,0.08038884155217099,0.018107041320489112,0.01896270943167076
level2,all,all,"Commemoration, Eulogy & National Mourning","Internal Improvements, Energy & Infrastructure",6,6,0.0024671052631578946,0.1859499466206783,0.018107041320489112,0.049187115294377436
level2,all,all,"Commemoration, Eulogy & National Mourning","Iraq, Gulf Wars, the War on Terror & Interventions",3,3,0.001829268292682927,0.1678636296241382,0.018107041320489112,0.02724336857213834
level2,all,all,"Commemoration, Eulogy & National Mourning","Labor, Wages & Working Conditions",1,1,0.0006060606060606061,0.055504657433509005,0.018107041320489112,0.027464186149217477
level2,all,all,"Commemoration, Eulogy & National Mourning",Middle East & Israel,2,2,0.0015698587127158557,0.17815204563335954,0.018107041320489112,0.017113362223633
level2,all,all,"Commemoration, Eulogy & National Mourning","Military Preparedness, Armed Forces & Veterans",52,36,0.013918629550321198,0.9169255988536896,0.018107041320489112,0.08645008142648154
level2,all,all,"Commemoration, Eulogy & National Mourning",Monroe Doctrine & Latin American Policy,6,5,0.002705139765554554,0.21132831943753108,0.018107041320489112,0.04328024510751056
level2,all,all,"Commemoration, Eulogy & National Mourning","Partisan Combat, Press Conferences & Media Attacks",3,3,0.0013204225352112676,0.10233564079000887,0.018107041320489112,0.04468795716139005
level2,all,all,"Commemoration, Eulogy & National Mourning","Personal Narrative, Storytelling & Boasting",18,15,0.014778325123152709,1.7139455424726662,0.018107041320489112,0.016009274338237324
level2,all,all,"Commemoration, Eulogy & National Mourning",Presidential Humility & Reflection on Office,28,26,0.021638330757341576,2.3218614956419836,0.018107041320489112,0.01838306329183803
level2,all,all,"Commemoration, Eulogy & National Mourning","Prosperity, Jobs & the Middle Class",1,1,0.0004911591355599214,0.039990683668603526,0.018107041320489112,0.038118634243285765
level2,all,all,"Commemoration, Eulogy & National Mourning","Providence, Faith & American Ideals",157,97,0.043514412416851445,2.788890338042975,0.018107041320489112,0.08581523089237904
level2,all,all,"Commemoration, Eulogy & National Mourning",Public Lands & Homestead Settlement,1,1,0.0009149130832570906,0.1260893473660764,0.018107041320489112,0.012089762345082668
level2,all,all,"Commemoration, Eulogy & National Mourning","Slavery, Emancipation & Sectionalism",5,5,0.0032959789057350032,0.31886336112206387,0.018107041320489112,0.023903502718816416
level2,all,all,"Commemoration, Eulogy & National Mourning",Space Exploration,12,6,0.01384083044982699,2.971863720879361,0.018107041320489112,0.006155289961080902
level2,all,all,"Commemoration, Eulogy & National Mourning","Tariffs, Reciprocity & Navigation Laws",1,1,0.00041459369817578774,0.03143263184197009,0.018107041320489112,0.04849706036600514
level2,all,all,"Commemoration, Eulogy & National Mourning","Territorial Organization, Statehood & Insular Governance",2,2,0.0014234875444839859,0.14707625604884544,0.018107041320489112,0.020729250048303845
level2,all,all,"Commemoration, Eulogy & National Mourning","Treaties, Diplomacy & International Arbitration",12,12,0.002868754482428879,0.18726352352531717,0.018107041320489112,0.09768417566038257
level2,all,all,"Commemoration, Eulogy & National Mourning",Vietnam War,22,8,0.011989100817438692,1.0116544140045896,0.018107041320489112,0.03315023875900522
level2,all,all,"Commemoration, Eulogy & National Mourning","Welfare, Poverty & Economic Opportunity",3,3,0.0018575851393188853,0.17222599006135592,0.018107041320489112,0.026553313643766042
level2,all,all,"Commemoration, Eulogy & National Mourning","World Order, Foreign Aid & Democracy Promotion",10,9,0.004593477262287551,0.36072589252999,0.018107041320489112,0.042258963813519554
level2,all,all,"Commemoration, Eulogy & National Mourning",World War I Mobilization & War Aims,6,5,0.0068415051311288486,1.459748039110347,0.018107041320489112,0.00626569874962047
level2,all,all,"Commemoration, Eulogy & National Mourning",World War II Military Operations,31,18,0.024819855884707767,2.743655702782989,0.018107041320489112,0.017223771012172567
level2,all,all,Conservation & the Environment,Constitutional Union & Federalism,1,1,0.0005241090146750524,0.04695503183128382,0.016036876535372217,0.036655717795136496
level2,all,all,Conservation & the Environment,"Crime, Insurrection & Federal Law Enforcement",16,13,0.008068582955118508,0.7035969790910568,0.016036876535372217,0.03913991553727677
level2,all,all,Conservation & the Environment,"Executive Departments, Postal & Administrative Housekeeping",8,7,0.004067107269954245,0.35785527846166376,0.016036876535372217,0.038477462806039364
level2,all,all,Conservation & the Environment,"Executive Power, Vetoes & the Courts",5,5,0.0022552999548940008,0.18999476621555428,0.016036876535372217,0.04529520549835767
level2,all,all,Conservation & the Environment,Great Depression Recovery,4,4,0.004044489383215369,0.6054007987567468,0.016036876535372217,0.011372105219575478
level2,all,all,Conservation & the Environment,"Health Care, Medicare & Social Security",29,27,0.01659988551803091,1.5132486911183285,0.016036876535372217,0.032984625576195865
level2,all,all,Conservation & the Environment,Immigration & Border Security,5,3,0.003965107057890563,0.45515534505069283,0.016036876535372217,0.018907505037400976
level2,all,all,Conservation & the Environment,"Indian Affairs, Removal & Allotment",2,2,0.001579778830963665,0.18153211724001433,0.016036876535372217,0.01896270943167076
level2,all,all,Conservation & the Environment,"Internal Improvements, Energy & Infrastructure",154,94,0.06971480307831598,5.388814517328573,0.016036876535372217,0.049187115294377436
level2,all,all,Conservation & the Environment,"Iraq, Gulf Wars, the War on Terror & Interventions",2,2,0.001277139208173691,0.12635518190870298,0.016036876535372217,0.02724336857213834
level2,all,all,Conservation & the Environment,"Labor, Wages & Working Conditions",18,15,0.011553273427471117,1.1280533476331744,0.016036876535372217,0.027464186149217477
level2,all,all,Conservation & the Environment,"Military Preparedness, Armed Forces & Veterans",7,7,0.0018888289260658392,0.1393658926895321,0.016036876535372217,0.08645008142648154
level2,all,all,Conservation & the Environment,Monroe Doctrine & Latin American Policy,3,3,0.0013979496738117428,0.11930411148969053,0.016036876535372217,0.04328024510751056
level2,all,all,Conservation & the Environment,National Bank & Banking Crises,5,4,0.0030637254901960784,0.2952475486361028,0.016036876535372217,0.029147920174445886
level2,all,all,Conservation & the Environment,Nuclear Weapons & Arms Control,2,2,0.0013271400132714001,0.13438853937919162,0.016036876535372217,0.02561483894117972
level2,all,all,Conservation & the Environment,"Partisan Combat, Press Conferences & Media Attacks",3,3,0.0013654984069185253,0.11554592144276389,0.016036876535372217,0.04468795716139005
level2,all,all,Conservation & the Environment,"Personal Narrative, Storytelling & Boasting",1,1,0.0008620689655172414,0.1075108315033533,0.016036876535372217,0.016009274338237324
level2,all,all,Conservation & the Environment,"Prosperity, Jobs & the Middle Class",26,23,0.013429752066115703,1.1739777980235828,0.016036876535372217,0.038118634243285765
level2,all,all,Conservation & the Environment,"Providence, Faith & American Ideals",9,8,0.0024449877750611247,0.18051030570842852,0.016036876535372217,0.08581523089237904
level2,all,all,Conservation & the Environment,"Public Debt, Revenue & Treasury Finance",3,3,0.0015313935681470138,0.13545897669502877,0.016036876535372217,0.038118634243285765
level2,all,all,Conservation & the Environment,Public Lands & Homestead Settlement,48,35,0.04943357363542739,6.833565180487114,0.016036876535372217,0.012089762345082668
level2,all,all,Conservation & the Environment,Space Exploration,5,5,0.006257822277847309,1.398122920895626,0.016036876535372217,0.006155289961080902
level2,all,all,Conservation & the Environment,"Tariffs, Reciprocity & Navigation Laws",13,11,0.005591397849462366,0.4613726064514991,0.016036876535372217,0.04849706036600514
level2,all,all,Conservation & the Environment,"Taxes, Budget Deficits & Federal Spending",16,16,0.007067137809187279,0.5872280849624006,0.016036876535372217,0.0468961329321814
level2,all,all,Conservation & the Environment,"Territorial Organization, Statehood & Insular Governance",3,3,0.002257336343115124,0.24909300508100496,0.016036876535372217,0.020729250048303845
level2,all,all,Conservation & the Environment,"Treaties, Diplomacy & International Arbitration",23,16,0.005613863802782524,0.40525416565547695,0.016036876535372217,0.09768417566038257
level2,all,all,Conservation & the Environment,"Trusts, Corporations & Antitrust",9,8,0.007901668129938543,0.98978225828484,0.016036876535372217,0.015650445775483728
level2,all,all,Conservation & the Environment,Vietnam War,3,3,0.0016863406408094434,0.15576090492575748,0.016036876535372217,0.03315023875900522
level2,all,all,Conservation & the Environment,"Welfare, Poverty & Economic Opportunity",19,15,0.012467191601049869,1.2315689845810327,0.016036876535372217,0.026553313643766042
level2,all,all,Conservation & the Environment,"World Order, Foreign Aid & Democracy Promotion",21,15,0.010043041606886656,0.8553115138542411,0.016036876535372217,0.042258963813519554
level2,all,all,Constitutional Union & Federalism,"Crime, Insurrection & Federal Law Enforcement",50,34,0.018545994065281898,0.9619489948510545,0.036655717795136496,0.03913991553727677
level2,all,all,Constitutional Union & Federalism,Early Naval Wars: Barbary & the War of 1812,3,3,0.00202020202020202,0.5115163780120481,0.036655717795136496,0.00441635154158271
