candidate_id,edge_id,source_president_profile_id,source_president_name,target_president_profile_id,target_president_name,doc_name,para_idx,speech_date,story_era_id,story_era_label,speech_title,source_url,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,rubric_version,evidence_status,annotation_speaker,source_document_owner_profile_id,source_document_owner,cross_owner
5eaad18b45750dfb43a52a52,invocation_edge_0d4aca2dcb7fd821f6dca8228bedd5336d1f3e302b6052afb632df7966f801e2,richard-m-nixon,Richard M. Nixon,john-f-kennedy,John F. Kennedy,/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,6,1969-11-03,cold-war,Mature Cold War,"November 3, 1969: Address to the Nation on the War in Vietnam",https://millercenter.org/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam,President Kennedy,other/unclear,neutral,"In 1963, President Kennedy, with his characteristic eloquence and clarity, said: ""we want to see a stable government there, carrying on a struggle to maintain its national",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
32bcf1d9d85a1c4aafb3ca41,invocation_edge_0d4aca2dcb7fd821f6dca8228bedd5336d1f3e302b6052afb632df7966f801e2,richard-m-nixon,Richard M. Nixon,john-f-kennedy,John F. Kennedy,/the-presidency/presidential-speeches/april-30-1970-address-nation-situation-southeast-asia,24,1970-04-30,cold-war,Mature Cold War,"April 30, 1970: Address to the Nation on the Situation in Southeast Asia",https://millercenter.org/the-presidency/presidential-speeches/april-30-1970-address-nation-situation-southeast-asia,John F. Kennedy,other/unclear,neutral,John F.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
fb43a5cf53a01b69c37e8a98,invocation_edge_0d4aca2dcb7fd821f6dca8228bedd5336d1f3e302b6052afb632df7966f801e2,richard-m-nixon,Richard M. Nixon,john-f-kennedy,John F. Kennedy,/the-presidency/presidential-speeches/january-20-1972-state-union-address,7,1972-01-20,cold-war,Mature Cold War,"January 20, 1972: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-20-1972-state-union-address,John Kennedy,other/unclear,neutral,"The world has changed greatly in the 11 years since President John Kennedy said in his Inaugural Address,",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
37d450b154ec252ff47cac9b,invocation_edge_0d4aca2dcb7fd821f6dca8228bedd5336d1f3e302b6052afb632df7966f801e2,richard-m-nixon,Richard M. Nixon,john-f-kennedy,John F. Kennedy,/the-presidency/presidential-speeches/august-15-1973-address-nation-about-watergate-investigations,6,1973-08-15,cold-war,Mature Cold War,"August 15, 1973: Address to the Nation About the Watergate Investigations",https://millercenter.org/the-presidency/presidential-speeches/august-15-1973-address-nation-about-watergate-investigations,President Kennedy,other/unclear,neutral,He told us it had been the most extensive investigation since the assassination of President Kennedy and that it had established that only those seven were involved.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
6745831a9006eb469437777f,invocation_edge_0d4aca2dcb7fd821f6dca8228bedd5336d1f3e302b6052afb632df7966f801e2,richard-m-nixon,Richard M. Nixon,john-f-kennedy,John F. Kennedy,/the-presidency/presidential-speeches/august-15-1973-address-nation-about-watergate-investigations,17,1973-08-15,cold-war,Mature Cold War,"August 15, 1973: Address to the Nation About the Watergate Investigations",https://millercenter.org/the-presidency/presidential-speeches/august-15-1973-address-nation-about-watergate-investigations,President Kennedy,institutional precedent,neutral,"But until the Supreme Court spoke, I had been acting, as did my predecessors - President Truman, President Eisenhower, President Kennedy, and President Johnson - in a reasonable belief that in certain circumstances the Constitution permitted and sometimes even required such measures to protect the national security in the public interest.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
1b54e2350fbdeb33002d79ca,invocation_edge_0d4aca2dcb7fd821f6dca8228bedd5336d1f3e302b6052afb632df7966f801e2,richard-m-nixon,Richard M. Nixon,john-f-kennedy,John F. Kennedy,/the-presidency/presidential-speeches/january-30-1974-state-union-address,33,1974-01-30,cold-war,Mature Cold War,"January 30, 1974: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-30-1974-state-union-address,John F. Kennedy,other/unclear,neutral,It was 27 years ago that John F.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Richard M. Nixon,richard-m-nixon,Richard M. Nixon,false
b6a6d18daacbd15dc274168b,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/september-12-1960-address-greater-houston-ministerial,3,1960-09-12,cold-war,Mature Cold War,"September 12, 1960: Address to the Greater Houston Ministerial Association",https://millercenter.org/the-presidency/presidential-speeches/september-12-1960-address-greater-houston-ministerial,Jefferson,legacy/inheritance,neutral,"It was Virginia's harassment of Baptist preachers, for example, that helped lead to Jefferson's statute of religious freedom.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
cfca5323ef3597029f70b6d1,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/march-13-1961-address-diplomatic-corps-latin-america,21,1961-03-13,cold-war,Mature Cold War,"March 13, 1961: Address to the Diplomatic Corps of Latin America",https://millercenter.org/the-presidency/presidential-speeches/march-13-1961-address-diplomatic-corps-latin-america,Jefferson,other/unclear,neutral,"But we call for social change by free men-change in the spirit of Washington and Jefferson, of Bolivar and San Martin and Martin--not change which seeks to impose on men tyrannies which we cast out a century and a half ago.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
75a4136eb2adf48f844010d7,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/october-12-1961-address-university-north-carolina,4,1961-10-12,cold-war,Mature Cold War,"October 12, 1961: Address at the University of North Carolina",https://millercenter.org/the-presidency/presidential-speeches/october-12-1961-address-university-north-carolina,Thomas Jefferson,other/unclear,positive,""" John Quincy Adams, after being summarily dismissed by the Massachusetts Legislature from the United States Senate for supporting Thomas Jefferson, could then become Boylston Professor of Rhetoric and Oratory at Harvard University, and then become a great Secretary of State.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
fbeb94376e72709cbef83c36,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/october-12-1961-address-university-north-carolina,4,1961-10-12,cold-war,Mature Cold War,"October 12, 1961: Address at the University of North Carolina",https://millercenter.org/the-presidency/presidential-speeches/october-12-1961-address-university-north-carolina,Thomas Jefferson,policy inheritance,neutral,"A contemporary described Thomas Jefferson as ""a gentleman of 32 who could calculate an eclipse, survey an estate, tie an artery, plan an edifice, try a cause, break a horse, dance the minuet, and play the",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
a12aeeda8d4a3b9a38ef6eeb,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/november-16-1961-university-washingtons-100th-anniversary,0,1961-11-16,cold-war,Mature Cold War,"November 16, 1961: University of Washington's 100th Anniversary",https://millercenter.org/the-presidency/presidential-speeches/november-16-1961-university-washingtons-100th-anniversary,Thomas Jefferson,ceremonial/biographical,neutral,"This nation in two of the most critical times in the life of our country, once in the days after the Revolution in the Northwest ordinance to which Doctor Odegaard referred, and again during the most difficult days of the Civil War, in the Morrill Act which established our land grant colleges, this nation made a basic commitment to the maintenance of education, for the very reasons which Thomas Jefferson gave, that if this nation were to remain free it could not remain ignorant.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
b208416c3dac7ebcacaa77e1,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/june-11-1962-yale-university-commencement,27,1962-06-11,cold-war,Mature Cold War,"June 11, 1962: Yale University Commencement",https://millercenter.org/the-presidency/presidential-speeches/june-11-1962-yale-university-commencement,Jefferson,historical comparison,neutral,""" New words, new phrases, the transfer of old words to new objects-that is truer today than it was in the time of Jefferson, because the role of this country is so vastly more significant.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
ce2487fcff6d32942f515761,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/june-11-1962-yale-university-commencement,27,1962-06-11,cold-war,Mature Cold War,"June 11, 1962: Yale University Commencement",https://millercenter.org/the-presidency/presidential-speeches/june-11-1962-yale-university-commencement,Thomas Jefferson,other/unclear,neutral,"Nearly 150 years ago Thomas Jefferson wrote, ""The new circumstances under which we are placed call for new words, new phrases, and for the transfer of old words to new",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
3b9ff644f68b286f1280124c,invocation_edge_0e33fe1db28a1ec0b7d57c1cb1d787f740441a59adbd8137342d8396d9006d79,john-f-kennedy,John F. Kennedy,thomas-jefferson,Thomas Jefferson,/the-presidency/presidential-speeches/january-14-1963-state-union-address,53,1963-01-14,cold-war,Mature Cold War,"January 14, 1963: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-14-1963-state-union-address,Thomas Jefferson,other/unclear,neutral,"We steer our ship with hope, as Thomas Jefferson said, ""leaving Fear",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,John F. Kennedy,john-f-kennedy,John F. Kennedy,false
