candidate_id,speaker,target,doc_name,para_idx,speech_date,era,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,evidence_status
3367342c7c97df40a4a64c48,Richard M. Nixon,Thomas Jefferson,/the-presidency/presidential-speeches/april-7-1971-address-nation-situation-southeast-asia,10,1971-04-07 18:00:00,The Cold War,Thomas Jefferson,historical comparison,neutral,"I believe, as Thomas Jefferson did, that Americans will always choose hope over despair.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
4f3b9546c65f558ab5cd065d,John Tyler,William Harrison,/the-presidency/presidential-speeches/april-9-1841-address-upon-assuming-office-president-united,0,1841-04-09 18:32:58,Expansion,William Henry Harrison,ceremonial/biographical,neutral,"To the People of the United States FELLOW-CITIZENS: Before my arrival at the seat of Government the painful communication was made to you by the officers presiding over the several Departments of the deeply regretted death of William Henry Harrison, late President of the United States.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
e862c59257823fecf9ef7d97,Calvin Coolidge,George Washington,/the-presidency/presidential-speeches/august-10-1927-address-opening-work-mount-rushmore-black-hills,1,1927-08-10 17:00:00,Progressives & Depression,George Washington,other/unclear,neutral,"It is but natural that such a design should begin with George Washington, for with him begins that which is truly characteristic of America.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b335ef979315ba41321c8b8b,Calvin Coolidge,Thomas Jefferson,/the-presidency/presidential-speeches/august-10-1927-address-opening-work-mount-rushmore-black-hills,2,1927-08-10 17:00:00,Progressives & Depression,Thomas Jefferson,institutional precedent,positive,"Next to him will come Thomas Jefferson, whose wisdom insured that the Government which Washington had formed should be entrusted to the administration of the people.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
6cfd49bcc5c8460f0f1a285a,Calvin Coolidge,Abraham Lincoln,/the-presidency/presidential-speeches/august-10-1927-address-opening-work-mount-rushmore-black-hills,3,1927-08-10 17:00:00,Progressives & Depression,Abraham Lincoln,other/unclear,neutral,The master of this supreme accomplishment was Abraham Lincoln.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
15ca047ee291592ca11b54a5,Calvin Coolidge,George Washington,/the-presidency/presidential-speeches/august-10-1927-address-opening-work-mount-rushmore-black-hills,3,1927-08-10 17:00:00,Progressives & Depression,Washington,other/unclear,neutral,"The work which Washington and Jefferson began, he extended to its logical conclusions.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
edc0e23a23fb53e14713c381,Calvin Coolidge,Thomas Jefferson,/the-presidency/presidential-speeches/august-10-1927-address-opening-work-mount-rushmore-black-hills,3,1927-08-10 17:00:00,Progressives & Depression,Jefferson,other/unclear,neutral,"The work which Washington and Jefferson began, he extended to its logical conclusions.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
79e9c22f98545a141e49363c,Calvin Coolidge,Theodore Roosevelt,/the-presidency/presidential-speeches/august-10-1927-address-opening-work-mount-rushmore-black-hills,4,1927-08-10 17:00:00,Progressives & Depression,Theodore Roosevelt,other/unclear,neutral,That the principles for which these three men stood might be still more firmly established destiny raised up Theodore Roosevelt.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
1aac17455912bd78796a4f7c,Calvin Coolidge,Thomas Jefferson,/the-presidency/presidential-speeches/august-10-1927-address-opening-work-mount-rushmore-black-hills,5,1927-08-10 17:00:00,Progressives & Depression,Jefferson,other/unclear,neutral,"Here in the heart of the continent, on the side of a mountain which probably no white man had ever beheld in the days of Washington, in territory which was acquired by the action of Jefferson, which remained an unbroken wilderness beyond the days of Lincoln, which was especially beloved by Roosevelt, the people of the future will see history and art combined to portray the spirit of patriotism.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
2bdd74eaa33869f99ed85f0e,George W. Bush,Ronald Reagan,/the-presidency/presidential-speeches/august-10-2001-address-nation-stem-cell-research,12,2001-08-10 03:01:00,Post-Cold War,President Reagan,other/unclear,neutral,Nancy Reagan has written me about President Reagan's struggle with Alzheimer's.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
41aba1cc4aa10827111db3dd,John Tyler,James Buchanan,/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain,31,1842-08-11 19:03:58,Expansion,JAMES BUCHANAN,other/unclear,neutral,JAMES BUCHANAN.,Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
57a319c5e175ea966d1c1c7d,John Tyler,James Buchanan,/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain,31,1842-08-11 19:03:58,Expansion,Mr. Buchanan,other/unclear,neutral,Smith to Mr.,Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
497f628b299896631aea8434,John Tyler,Lyndon B. Johnson,/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain,40,1842-08-11 19:03:58,Expansion,Mr. Johnson,other/unclear,neutral,To return to the narration of operations: The exploring line of Colonel Bouchette and Mr.,Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
e46159dabe573bcbd08dbbdd,John Tyler,Lyndon B. Johnson,/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain,40,1842-08-11 19:03:58,Expansion,Mr. Johnson,other/unclear,neutral,"Croix, as described in the report of Colonel Bouchette and Mr.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
3fb4836aeda910e93128140c,John Tyler,Lyndon B. Johnson,/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain,41,1842-08-11 19:03:58,Expansion,Mr. Johnson,other/unclear,neutral,"An old line, cut out by the assistant surveyors of Colonel Bouchette and Mr.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
25bd5b42423fd20f1335ea5b,John Tyler,Lyndon B. Johnson,/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain,41,1842-08-11 19:03:58,Expansion,Mr. Johnson,other/unclear,neutral,"Johnson, was also found, which terminated about half a mile north of the South Branch of the Meduxnikeag, where, by records to which the undersigned referred, they ascertained that it had been abandoned because of its deviation from the exploring fine of Colonel Bouchette and Mr.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
b0cecf923031402912175834,Herbert Hoover,Theodore Roosevelt,/the-presidency/presidential-speeches/august-11-1932-speech-accepting-republican-nomination,27,1932-08-11 16:09:00,Progressives & Depression,Theodore Roosevelt,institutional precedent,neutral,"Second: I am against their proposals to destroy the usefulness of the bipartisan Tariff Commission, the establishment of whose effective powers we secured during this administration just 25 years after it was first advocated by President Theodore Roosevelt.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
ecbd08cbbcf22c03e6c5d358,Jimmy Carter,Harry S. Truman,/the-presidency/presidential-speeches/august-14-1980-acceptance-speech-democratic-national,1,1980-08-14 18:00:00,The Cold War,Truman,other/unclear,neutral,And we are the party of a courageous fighter who knew how to give 'em hell - Harry Truman.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
ba96396386eb8b3d5d0a08fd,Jimmy Carter,Harry S. Truman,/the-presidency/presidential-speeches/august-14-1980-acceptance-speech-democratic-national,1,1980-08-14 18:00:00,The Cold War,Truman,other/unclear,neutral,"And as Truman said, he just told the truth and they thought it was hell.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
